store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag,transactions_error,discount_error,transactions_clean,discount_pct_clean
ST-05,EASTGATE CENTER,NORTH,2026-04-19,96,2949.51,32.4,7.60163554,531,False,False,False,96.0,7.60163554
ST-04,SILVERLINE MALL,NORTH,2026-04-25,29,2868.49,102.63,1.633423894,529,False,False,False,29.0,1.633423894
ST-13,HIGHLAND COURT,WEST,2026-05-16,53,5557.65,102.82,33.37974317,824,True,False,False,53.0,33.37974317
ST-04,SILVERLINE MALL,NORTH,2026-03-30,36,3718.4,93.6,24.84932713,905,False,False,False,36.0,24.84932713
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-10,38,5537.56,159.95,,536,False,False,False,38.0,
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-19,47,4884.34,104.72,36.56033076,674,True,False,False,47.0,36.56033076
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-01,56,7314.26,136.67,23.34346442,575,False,False,False,56.0,23.34346442
ST-17,SUMMIT CORNER,WEST,2026-07-05,90,3012.11,34.31,28.17373029,497,False,False,False,90.0,28.17373029
ST-03,MAPLE JUNCTION,NORTH,2026-03-14,50,3923.63,83.03,23.60853097,565,False,False,False,50.0,23.60853097
ST-05,EASTGATE CENTER,NORTH,2026-05-20,54,2809.32,50.93,15.47291382,484,False,False,False,54.0,15.47291382
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-04,62,3963.0,60.73,32.29555956,458,False,False,False,62.0,32.29555956
ST-06,CEDAR CROSSING,NORTH,2026-04-23,66,5755.55,81.97,21.01834608,605,False,False,False,66.0,21.01834608
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-05,37,,278.8,13.2855786,666,True,False,False,37.0,13.2855786
ST-14,GOLDEN VALLEY,WEST,2026-03-23,35,5887.13,167.5,5.394290752,362,False,False,False,35.0,5.394290752
ST-18,ASHBROOK PLAZA,WEST,2026-03-27,54,3064.25,53.97,26.66677468,478,False,False,False,54.0,26.66677468
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-04,61,7306.75,118.8,22.74964784,745,False,False,False,61.0,22.74964784
ST-13,HIGHLAND COURT,WEST,2026-03-23,57,5866.06,95.28,8.22422107,327,False,False,False,57.0,8.22422107
ST-06,CEDAR CROSSING,NORTH,2026-03-18,63,6388.58,98.39,37.68270935,596,True,False,False,63.0,37.68270935
ST-04,SILVERLINE MALL,NORTH,2026-04-21,45,1819.62,38.39,6.433054492,517,False,False,False,45.0,6.433054492
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-06,54,3496.49,64.76,6.092484109,536,False,False,False,54.0,6.092484109
ST-03,MAPLE JUNCTION,NORTH,2026-04-12,80,10960.97,139.76,3.690305637,485,True,False,False,80.0,3.690305637
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-08,52,12709.04,230.1,0.9824557964,530,False,False,False,52.0,0.9824557964
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-04,62,5631.95,86.17,18.20881022,735,False,False,False,62.0,18.20881022
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-09,60,4286.76,77.1,26.86451235,982,False,False,False,60.0,26.86451235
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-03,84,3976.22,44.93,-15.0,807,False,False,True,84.0,
ST-03,MAPLE JUNCTION,NORTH,2026-02-05,60,7912.51,123.79,12.59513913,659,False,False,False,60.0,12.59513913
ST-02,HARBOR POINT,NORTH,2026-04-16,53,8058.3,153.93,5.062551685,377,False,False,False,53.0,5.062551685
ST-16,REDWOOD STATION,WEST,2026-05-18,52,3838.25,77.74,14.01442184,705,False,False,False,52.0,14.01442184
ST-15,PINECREST MALL,WEST,2026-03-21,76,4015.19,56.49,16.15194036,248,False,False,False,76.0,16.15194036
ST-08,PALM TERRACE,SOUTH,2026-05-10,68,3242.29,46.21,19.82259195,417,False,False,False,68.0,19.82259195
ST-11,WILLOW CREEK,SOUTH,2026-03-05,47,4178.26,95.38,1.262622023,580,False,False,False,47.0,1.262622023
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-06,86,3986.38,42.4,5.982240784,547,False,False,False,86.0,5.982240784
ST-13,HIGHLAND COURT,WEST,2026-05-11,76,5322.46,64.71,14.48096585,468,False,False,False,76.0,14.48096585
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-09,44,4944.61,120.68,22.37099409,804,True,False,False,44.0,22.37099409
ST-17,SUMMIT CORNER,WEST,2026-04-11,51,4792.0,94.23,39.83068061,458,False,False,False,51.0,39.83068061
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-11,47,6164.59,131.1,17.14588014,468,False,False,False,47.0,17.14588014
ST-18,ASHBROOK PLAZA,WEST,2026-05-10,42,5135.14,116.62,9.567822404,441,False,False,False,42.0,9.567822404
ST-08,PALM TERRACE,SOUTH,2026-04-01,52,4437.67,92.39,16.00352663,773,True,False,False,52.0,16.00352663
ST-11,WILLOW CREEK,SOUTH,2026-03-22,77,11092.03,133.19,8.034037824,477,False,False,False,77.0,8.034037824
ST-17,SUMMIT CORNER,WEST,2026-05-05,47,4809.89,99.02,21.08022193,581,False,False,False,47.0,21.08022193
ST-05,EASTGATE CENTER,NORTH,2026-03-17,71,8330.24,109.75,1.488241529,748,False,False,False,71.0,1.488241529
ST-04,SILVERLINE MALL,NORTH,2026-04-14,48,8760.0,180.63,15.00454612,946,False,False,False,48.0,15.00454612
ST-05,EASTGATE CENTER,NORTH,2026-05-22,41,4241.0,111.25,2.177617096,868,False,False,False,41.0,2.177617096
ST-04,SILVERLINE MALL,NORTH,2026-04-19,70,3365.4,45.79,3.70235755,499,True,False,False,70.0,3.70235755
ST-11,WILLOW CREEK,SOUTH,2026-04-14,67,5206.59,80.04,16.38070652,658,True,False,False,67.0,16.38070652
ST-18,ASHBROOK PLAZA,WEST,2026-04-05,61,2024.6,35.72,22.19935169,506,False,False,False,61.0,22.19935169
ST-11,WILLOW CREEK,SOUTH,2026-04-06,33,13156.0,414.53,15.11212535,566,False,False,False,33.0,15.11212535
ST-14,GOLDEN VALLEY,WEST,2026-04-21,66,3260.0,51.48,0.08471292561,464,False,False,False,66.0,0.08471292561
ST-05,EASTGATE CENTER,NORTH,2026-05-04,83,3295.87,36.42,9.280998152,773,True,False,False,83.0,9.280998152
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-14,75,5996.48,78.37,39.35287365,846,True,False,False,75.0,39.35287365
ST-07,SUNSET BOULEVARD,SOUTH,,78,9570.67,122.71,6.125474108,433,False,False,False,78.0,6.125474108
ST-05,EASTGATE CENTER,NORTH,2026-09-03,38,3463.33,84.38,14.70855219,618,False,False,False,38.0,14.70855219
ST-09,CORAL BAY OUTLET,SOUTH,2026-07-04,79,7091.83,98.57,18.55473034,859,False,False,False,79.0,18.55473034
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-29,65,2877.61,47.83,1.076366049,697,False,False,False,65.0,1.076366049
ST-15,PINECREST MALL,WEST,2026-04-25,71,3098.89,43.11,19.57066732,910,True,False,False,71.0,19.57066732
ST-13,HIGHLAND COURT,WEST,2026-04-21,51,,76.92,38.22844391,683,False,False,False,51.0,38.22844391
ST-03,MAPLE JUNCTION,NORTH,2026-04-17,62,3676.04,62.76,19.65214131,309,True,False,False,62.0,19.65214131
ST-11,WILLOW CREEK,SOUTH,2026-04-20,75,8752.46,118.59,15.79973836,806,False,False,False,75.0,15.79973836
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-28,49,6304.04,128.45,19.94752586,589,False,False,False,49.0,19.94752586
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-17,51,12582.72,249.82,8.932282588,657,False,False,False,51.0,8.932282588
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-06,53,4165.14,83.26,33.56695465,565,False,False,False,53.0,33.56695465
ST-05,EASTGATE CENTER,NORTH,2026-03-04,77,4429.0,52.73,10.96270395,841,False,False,False,77.0,10.96270395
ST-07,SUNSET BOULEVARD,SOUTH,2026-04-09,58,21655.0,387.92,25.32382531,597,False,False,False,58.0,25.32382531
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-25,35,6809.82,179.41,39.88138631,705,False,False,False,35.0,39.88138631
ST-03,MAPLE JUNCTION,NORTH,2026-04-01,58,4009.41,71.64,11.12296159,810,True,False,False,58.0,11.12296159
ST-14,GOLDEN VALLEY,WEST,2026-05-21,87,3591.29,37.8,10.48723943,647,False,False,False,87.0,10.48723943
ST-11,WILLOW CREEK,SOUTH,2026-03-15,37,7725.34,228.75,18.55004381,553,True,False,False,37.0,18.55004381
ST-06,CEDAR CROSSING,NORTH,2026-05-26,54,3402.9,66.59,13.77910814,780,False,False,False,54.0,13.77910814
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-23,64,4967.52,73.93,32.25233997,716,True,False,False,64.0,32.25233997
ST-18,ASHBROOK PLAZA,WEST,2026-05-18,76,4275.4,59.2,28.69544127,520,False,False,False,76.0,28.69544127
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-25,35,6578.92,202.97,38.87215275,575,False,False,False,35.0,38.87215275
ST-17,SUMMIT CORNER,WEST,2026-03-25,68,10717.89,150.8,9.724646577,474,False,False,False,68.0,9.724646577
ST-04,SILVERLINE MALL,NORTH,2026-03-03,48,2639.68,58.0,34.02247774,495,False,False,False,48.0,34.02247774
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-30,84,6825.38,78.51,11.22480863,665,False,False,False,84.0,11.22480863
ST-11,WILLOW CREEK,SOUTH,,57,5436.78,86.59,36.500263,699,False,False,False,57.0,36.500263
ST-17,SUMMIT CORNER,WEST,2026-03-03,54,9475.0,158.73,9.613601807,782,True,False,False,54.0,9.613601807
ST-17,SUMMIT CORNER,WEST,,74,4521.53,65.38,20.2685639,487,False,False,False,74.0,20.2685639
ST-08,PALM TERRACE,SOUTH,2026-03-01,56,,59.32,31.20961058,603,False,False,False,56.0,31.20961058
ST-13,HIGHLAND COURT,WEST,2026-04-02,61,2703.05,42.25,3.496122987,622,False,False,False,61.0,3.496122987
ST-17,SUMMIT CORNER,WEST,2026-05-17,67,5387.21,72.91,11.75372451,554,True,False,False,67.0,11.75372451
ST-13,HIGHLAND COURT,WEST,2026-04-01,75,5804.37,71.77,37.24084094,695,True,False,False,75.0,37.24084094
ST-06,CEDAR CROSSING,NORTH,2026-04-25,35,6087.0,176.78,17.1752608,856,True,False,False,35.0,17.1752608
ST-04,SILVERLINE MALL,NORTH,2026-04-03,59,4604.02,75.94,1.946698194,455,False,False,False,59.0,1.946698194
ST-10,MAGNOLIA SQUARE,SOUTH,2026-03-30,74,4022.09,56.45,35.71883596,540,True,False,False,74.0,35.71883596
ST-14,GOLDEN VALLEY,WEST,2026-03-03,46,4786.05,108.38,12.04047253,750,False,False,False,46.0,12.04047253
ST-05,EASTGATE CENTER,NORTH,2026-03-03,67,2332.46,36.78,,603,False,False,False,67.0,
ST-15,PINECREST MALL,WEST,2026-04-23,27,4274.7,165.65,31.22586334,900,False,False,False,27.0,31.22586334
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-22,82,7344.56,95.07,21.03956471,589,False,False,False,82.0,21.03956471
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-03,69,5223.3,78.27,17.48607675,500,False,False,False,69.0,17.48607675
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-07,65,4746.25,76.19,17.97446009,726,False,False,False,65.0,17.97446009
ST-04,SILVERLINE MALL,NORTH,2026-04-11,43,2362.0,53.45,29.85127251,599,False,False,False,43.0,29.85127251
ST-13,HIGHLAND COURT,WEST,2026-03-18,60,6431.0,101.54,26.87382327,314,True,False,False,60.0,26.87382327
ST-10,MAGNOLIA SQUARE,SOUTH,2026-05-19,90,6073.0,63.32,12.782689,455,False,False,False,90.0,12.782689
ST-08,PALM TERRACE,SOUTH,2026-04-05,39,3574.39,98.03,38.58640926,876,False,False,False,39.0,38.58640926
ST-05,EASTGATE CENTER,NORTH,2026-03-05,56,7899.46,127.11,31.1701245,620,True,False,False,56.0,31.1701245
ST-18,ASHBROOK PLAZA,WEST,2026-05-13,37,2565.56,73.18,6.83927659,621,False,False,False,37.0,6.83927659
ST-03,MAPLE JUNCTION,NORTH,2026-04-05,63,5098.13,78.05,15.48068462,761,True,False,False,63.0,15.48068462
ST-17,SUMMIT CORNER,WEST,2026-03-11,88,6168.23,64.08,25.70809621,625,False,False,False,88.0,25.70809621
ST-01,RIVERSIDE PLAZA,NORTH,2026-03-28,85,6704.04,84.93,28.3831314,439,False,False,False,85.0,28.3831314
ST-13,HIGHLAND COURT,WEST,2026-05-24,43,2829.65,71.91,-15.0,421,False,False,True,43.0,
ST-13,HIGHLAND COURT,WEST,,60,3628.72,62.53,0.6887557263,461,True,False,False,60.0,0.6887557263
ST-17,SUMMIT CORNER,WEST,2026-04-18,56,3349.83,62.51,10.43088215,633,True,False,False,56.0,10.43088215
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-07,50,4286.62,90.56,33.09515418,649,False,False,False,50.0,33.09515418
ST-08,PALM TERRACE,SOUTH,2026-03-09,66,2224.18,34.43,38.88215195,526,False,False,False,66.0,38.88215195
ST-11,WILLOW CREEK,SOUTH,2026-03-11,83,6159.44,67.76,36.95619695,774,False,False,False,83.0,36.95619695
ST-08,PALM TERRACE,SOUTH,2026-05-28,72,2062.06,29.6,39.33071893,672,True,False,False,72.0,39.33071893
ST-08,PALM TERRACE,SOUTH,2026-05-01,53,2503.72,45.74,1.555519587,695,False,False,False,53.0,1.555519587
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-21,68,14711.34,200.94,19.67698101,653,True,False,False,68.0,19.67698101
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-24,94,6412.7,71.53,18.86541348,448,True,False,False,94.0,18.86541348
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-10,33,5807.61,183.31,11.69806602,514,False,False,False,33.0,11.69806602
ST-03,MAPLE JUNCTION,NORTH,2026-05-16,47,4809.78,93.55,1.219236365,398,False,False,False,47.0,1.219236365
ST-01,RIVERSIDE PLAZA,NORTH,,49,6037.67,127.07,250.0,724,False,False,True,49.0,
ST-04,SILVERLINE MALL,NORTH,2026-05-06,67,2219.15,36.32,27.06954518,624,False,False,False,67.0,27.06954518
ST-07,SUNSET BOULEVARD,SOUTH,2026-02-04,55,6209.24,105.24,3.074969787,811,False,False,False,55.0,3.074969787
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-17,60,4052.68,65.67,32.52637383,787,False,False,False,60.0,32.52637383
ST-02,HARBOR POINT,NORTH,2026-03-17,39,3344.85,78.46,5.301683238,605,False,False,False,39.0,5.301683238
ST-04,SILVERLINE MALL,NORTH,2026-05-19,60,2253.38,38.99,5.298055926,625,True,False,False,60.0,5.298055926
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-25,63,3501.55,51.55,12.17866106,475,True,False,False,63.0,12.17866106
ST-11,WILLOW CREEK,SOUTH,2026-04-18,56,9535.19,171.37,27.78190404,723,False,False,False,56.0,27.78190404
ST-03,MAPLE JUNCTION,NORTH,2026-04-03,81,6362.0,79.23,35.43554781,673,False,False,False,81.0,35.43554781
ST-02,HARBOR POINT,NORTH,2026-03-31,46,12052.49,253.37,33.82797603,419,False,False,False,46.0,33.82797603
ST-13,HIGHLAND COURT,WEST,2026-03-17,48,2840.87,56.93,4.029881125,698,True,False,False,48.0,4.029881125
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-15,39,6618.66,182.41,29.09984613,427,True,False,False,39.0,29.09984613
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-12,54,3125.7,61.69,28.42131087,313,False,False,False,54.0,28.42131087
ST-16,REDWOOD STATION,WEST,2026-04-26,69,6026.21,91.57,28.92655596,451,True,False,False,69.0,28.92655596
ST-18,ASHBROOK PLAZA,WEST,2026-03-30,27,2940.05,116.32,32.10949897,428,False,False,False,27.0,32.10949897
ST-14,GOLDEN VALLEY,WEST,,68,9147.93,125.25,23.45527985,565,False,False,False,68.0,23.45527985
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-15,70,3944.86,53.45,19.19453602,715,True,False,False,70.0,19.19453602
ST-16,REDWOOD STATION,WEST,,56,3332.51,58.73,2.226382957,633,False,False,False,56.0,2.226382957
ST-06,CEDAR CROSSING,NORTH,2026-05-13,63,3033.04,45.8,1.277179133,582,True,False,False,63.0,1.277179133
ST-12,BAYFRONT COMMONS,SOUTH,2026-04-03,44,,361.97,28.91818574,516,False,False,False,44.0,28.91818574
ST-11,WILLOW CREEK,SOUTH,2026-05-14,50,10541.49,228.34,29.71208578,481,True,False,False,50.0,29.71208578
ST-12,BAYFRONT COMMONS,SOUTH,2026-03-29,62,8320.91,126.13,17.55813487,454,False,False,False,62.0,17.55813487
ST-11,WILLOW CREEK,SOUTH,2026-03-31,55,11837.54,233.46,10.62653438,463,False,False,False,55.0,10.62653438
ST-06,CEDAR CROSSING,NORTH,2026-05-23,85,2607.8,28.44,23.89910387,820,False,False,False,85.0,23.89910387
ST-14,GOLDEN VALLEY,WEST,2026-04-26,97,11573.76,108.7,2.584979153,675,False,False,False,97.0,2.584979153
ST-07,SUNSET BOULEVARD,SOUTH,2026-05-03,67,7815.31,112.42,29.00457265,502,False,False,False,67.0,29.00457265
ST-06,CEDAR CROSSING,NORTH,2026-03-16,66,17917.7,258.77,24.00117767,391,False,False,False,66.0,24.00117767
ST-18,ASHBROOK PLAZA,WEST,2026-03-29,42,2049.47,49.32,35.55598172,781,False,False,False,42.0,35.55598172
ST-09,CORAL BAY OUTLET,SOUTH,2026-05-08,56,12560.82,214.51,25.00588854,611,False,False,False,56.0,25.00588854
ST-16,REDWOOD STATION,WEST,2026-04-01,57,3643.12,64.36,2.070472638,503,False,False,False,57.0,2.070472638
ST-11,WILLOW CREEK,SOUTH,2026-05-13,93,3980.0,46.29,38.39198848,548,True,False,False,93.0,38.39198848
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-11,47,4290.61,98.93,9.781782483,526,False,False,False,47.0,9.781782483
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-30,39,4175.45,99.62,25.29131252,443,False,False,False,39.0,25.29131252
ST-12,BAYFRONT COMMONS,SOUTH,2026-11-04,67,10424.37,150.85,10.80109473,701,False,False,False,67.0,10.80109473
ST-02,HARBOR POINT,NORTH,2026-03-03,62,4898.36,72.21,19.24492407,422,False,False,False,62.0,19.24492407
ST-08,PALM TERRACE,SOUTH,2026-04-06,60,2255.56,39.39,8.623378865,515,False,False,False,60.0,8.623378865
ST-10,MAGNOLIA SQUARE,SOUTH,2026-09-03,43,3328.0,84.6,18.89101153,640,False,False,False,43.0,18.89101153
ST-03,MAPLE JUNCTION,NORTH,2026-03-15,86,6553.04,78.46,19.34046564,381,False,False,False,86.0,19.34046564
ST-04,SILVERLINE MALL,NORTH,2026-03-11,64,2506.71,36.23,16.66929016,749,False,False,False,64.0,16.66929016
ST-08,PALM TERRACE,SOUTH,2026-05-05,72,2269.64,33.35,32.29512095,816,False,False,False,72.0,32.29512095
ST-04,SILVERLINE MALL,NORTH,2026-05-29,73,3039.06,42.01,,569,False,False,False,73.0,
ST-06,CEDAR CROSSING,NORTH,2026-05-09,71,3745.25,53.82,7.845200786,643,True,False,False,71.0,7.845200786
ST-13,HIGHLAND COURT,WEST,2026-05-28,56,5732.24,94.81,18.55238152,642,True,False,False,56.0,18.55238152
ST-18,ASHBROOK PLAZA,WEST,2026-04-02,61,3073.28,49.77,18.09304345,472,False,False,False,61.0,18.09304345
ST-03,MAPLE JUNCTION,NORTH,2026-03-03,62,3641.82,53.62,10.15564352,904,True,False,False,62.0,10.15564352
ST-13,HIGHLAND COURT,WEST,2026-03-28,65,5043.15,79.16,10.86572399,369,True,False,False,65.0,10.86572399
ST-13,HIGHLAND COURT,WEST,2026-04-06,71,5155.32,66.58,34.73414193,670,False,False,False,71.0,34.73414193
ST-02,HARBOR POINT,NORTH,,45,8379.0,174.31,-15.0,641,True,False,True,45.0,
ST-18,ASHBROOK PLAZA,WEST,2026-04-26,69,7407.38,117.42,34.8665501,445,True,False,False,69.0,34.8665501
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-12,71,4339.71,56.91,34.97257461,574,False,False,False,71.0,34.97257461
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-27,51,7685.0,147.12,7.507032681,403,True,False,False,51.0,7.507032681
ST-02,HARBOR POINT,NORTH,2026-04-05,79,6797.84,80.89,27.20139742,738,False,False,False,79.0,27.20139742
ST-03,MAPLE JUNCTION,NORTH,2026-03-25,69,6262.74,82.2,29.61781419,553,False,False,False,69.0,29.61781419
ST-11,WILLOW CREEK,SOUTH,2026-05-02,54,3822.0,72.58,18.74419775,583,False,False,False,54.0,18.74419775
ST-01,RIVERSIDE PLAZA,NORTH,2026-04-22,65,3532.71,57.59,3.994499086,885,False,False,False,65.0,3.994499086
ST-14,GOLDEN VALLEY,WEST,2026-04-14,53,2985.0,60.21,29.09043812,738,False,False,False,53.0,29.09043812
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-06,35,5957.65,156.23,23.24459258,765,False,False,False,35.0,23.24459258
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-08,78,7117.49,90.54,16.99107699,705,False,False,False,78.0,16.99107699
ST-06,CEDAR CROSSING,NORTH,2026-04-27,40,3380.22,80.79,33.71341503,735,True,False,False,40.0,33.71341503
ST-15,PINECREST MALL,WEST,2026-03-01,49,3188.48,66.32,0.2045005247,551,False,False,False,49.0,0.2045005247
ST-14,GOLDEN VALLEY,WEST,2026-03-06,92,6249.12,63.89,26.11990298,395,False,False,False,92.0,26.11990298
ST-14,GOLDEN VALLEY,WEST,2026-05-19,83,5449.0,64.89,30.95120252,675,False,False,False,83.0,30.95120252
ST-03,MAPLE JUNCTION,NORTH,2026-03-04,64,3496.7,59.21,9.946986481,638,False,False,False,64.0,9.946986481
ST-02,HARBOR POINT,NORTH,,62,13032.04,197.08,13.56094504,594,True,False,False,62.0,13.56094504
ST-09,CORAL BAY OUTLET,SOUTH,,55,9410.48,167.33,33.14297113,445,True,False,False,55.0,33.14297113
ST-02,HARBOR POINT,NORTH,2026-04-12,65,4006.9,56.31,20.48971884,438,False,False,False,65.0,20.48971884
ST-01,RIVERSIDE PLAZA,NORTH,,53,2965.26,61.14,34.22568487,287,False,False,False,53.0,34.22568487
ST-15,PINECREST MALL,WEST,2026-04-20,63,3350.87,53.14,35.6955346,564,False,False,False,63.0,35.6955346
ST-02,HARBOR POINT,NORTH,2026-03-16,25,11577.74,435.47,35.5223478,583,False,False,False,25.0,35.5223478
ST-14,GOLDEN VALLEY,WEST,2026-05-25,87,9112.95,110.93,21.97873331,553,False,False,False,87.0,21.97873331
ST-07,SUNSET BOULEVARD,SOUTH,2026-03-02,53,6150.0,121.81,11.23912207,590,False,False,False,53.0,11.23912207
ST-17,SUMMIT CORNER,WEST,,72,4407.73,57.48,5.594159604,846,False,False,False,72.0,5.594159604
ST-06,CEDAR CROSSING,NORTH,2026-03-31,98,4868.2,44.85,31.19717042,567,False,False,False,98.0,31.19717042
ST-02,HARBOR POINT,NORTH,,78,7623.07,91.61,19.88103385,408,True,False,False,78.0,19.88103385
ST-03,MAPLE JUNCTION,NORTH,2026-05-08,65,3181.0,53.35,31.92847368,530,True,False,False,65.0,31.92847368
ST-04,SILVERLINE MALL,NORTH,2026-04-07,53,4054.12,77.46,11.782243,384,False,False,False,53.0,11.782243
ST-05,EASTGATE CENTER,NORTH,2026-05-26,57,4083.84,72.92,8.45884535,498,False,False,False,57.0,8.45884535
ST-16,REDWOOD STATION,WEST,2026-04-05,57,3533.0,55.85,33.88257076,687,False,False,False,57.0,33.88257076
ST-10,MAGNOLIA SQUARE,SOUTH,2026-04-18,39,4419.28,102.33,-15.0,988,False,False,True,39.0,
ST-04,SILVERLINE MALL,NORTH,2026-05-04,-36,2522.0,2572.17,22.02565843,691,False,True,False,,22.02565843
ST-15,PINECREST MALL,WEST,2026-11-04,70,6546.0,90.86,17.57451596,733,False,False,False,70.0,17.57451596
ST-10,MAGNOLIA SQUARE,SOUTH,2026-09-04,70,8074.51,126.69,34.5206357,626,False,False,False,70.0,34.5206357
ST-02,HARBOR POINT,NORTH,2026-03-08,65,3012.82,47.01,39.7631109,682,True,False,False,65.0,39.7631109
ST-10,MAGNOLIA SQUARE,SOUTH,,68,2772.37,38.93,14.57682077,573,False,False,False,68.0,14.57682077
ST-18,ASHBROOK PLAZA,WEST,2026-05-14,61,5276.99,82.33,3.267953084,619,False,False,False,61.0,3.267953084
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-18,47,7972.71,185.57,30.61385407,510,False,False,False,47.0,30.61385407
ST-18,ASHBROOK PLAZA,WEST,2026-03-20,69,1268.69,18.92,9.335067157,591,False,False,False,69.0,9.335067157
ST-11,WILLOW CREEK,SOUTH,2026-05-25,64,4481.55,68.68,30.48112924,864,False,False,False,64.0,30.48112924
ST-05,EASTGATE CENTER,NORTH,2026-01-05,59,2822.86,51.08,29.39772394,216,True,False,False,59.0,29.39772394
ST-02,HARBOR POINT,NORTH,,56,6142.25,118.85,39.3674106,778,True,False,False,56.0,39.3674106
ST-05,EASTGATE CENTER,NORTH,2026-05-14,62,4990.78,80.73,31.48299292,476,False,False,False,62.0,31.48299292
ST-01,RIVERSIDE PLAZA,NORTH,2026-05-14,89,3754.0,38.8,8.279406386,502,False,False,False,89.0,8.279406386
ST-17,SUMMIT CORNER,WEST,,29,3345.93,108.93,24.21816295,652,False,False,False,29.0,24.21816295
ST-12,BAYFRONT COMMONS,SOUTH,2026-05-13,57,7913.04,147.1,2.136298838,755,True,False,False,57.0,2.136298838
ST-03,MAPLE JUNCTION,NORTH,2026-04-18,44,5552.05,119.16,12.99082515,578,False,False,False,44.0,12.99082515
ST-17,SUMMIT CORNER,WEST,2026-04-05,56,3895.55,70.41,38.70581528,349,False,False,False,56.0,38.70581528
ST-04,SILVERLINE MALL,NORTH,2026-04-02,37,2610.54,70.37,24.03397506,610,False,False,False,37.0,24.03397506
ST-16,REDWOOD STATION,WEST,2026-04-19,53,5667.04,102.59,36.77215041,506,False,False,False,53.0,36.77215041
ST-16,REDWOOD STATION,WEST,2026-03-15,56,2921.71,54.92,10.56928883,440,False,False,False,56.0,10.56928883
ST-16,REDWOOD STATION,WEST,,62,4142.46,69.05,22.98283777,372,False,False,False,62.0,22.98283777
ST-10,MAGNOLIA SQUARE,SOUTH,,62,10820.9,174.96,,807,False,False,False,62.0,
ST-09,CORAL BAY OUTLET,SOUTH,2026-04-12,64,7206.84,105.68,17.08547907,696,False,False,False,64.0,17.08547907
ST-09,CORAL BAY OUTLET,SOUTH,2026-03-14,77,7286.46,101.1,11.54358431,472,False,False,False,77.0,11.54358431
ST-05,EASTGATE CENTER,NORTH,2026-03-29,58,7414.09,138.33,33.51918793,407,False,False,False,58.0,33.51918793
ST-03,MAPLE JUNCTION,NORTH,,64,4840.48,80.37,35.24932863,743,False,False,False,64.0,35.24932863
ST-15,PINECREST MALL,WEST,2026-05-25,43,5016.0,117.58,21.74921404,381,False,False,False,43.0,21.74921404
ST-03,MAPLE JUNCTION,NORTH,2026-05-27,87,11255.74,124.25,1.634799591,294,False,False,False,87.0,1.634799591
ST-04,SILVERLINE MALL,NORTH,2026-05-04,52,2981.88,55.71,11.04984564,475,True,False,False,52.0,11.04984564
ST-11,WILLOW CREEK,SOUTH,2026-05-24,66,9503.12,144.01,4.020433848,587,False,False,False,66.0,4.020433848
ST-02,HARBOR POINT,NORTH,2026-03-28,53,4168.21,71.06,36.99849891,529,True,False,False,53.0,36.99849891
ST-15,PINECREST MALL,WEST,2026-04-19,49,,76.19,1.291142085,498,True,False,False,49.0,1.291142085
