store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag
ST-05,Eastgate Center,NORTH,"April 14, 2026",36,5042.7,143.73,25.07092303,600,N
ST-16,Redwood Station,West,11-May-26,45,6006.32,120.94,21.40298192,445,no
ST-12,BAYFRONT COMMONS,South,"May 7, 2026",57,6004.15,102.99,5.379767813,707,no
ST-15,Pinecrest Mall,West,27/03/2026,66,"$2,390.71",37.03,24.82820437,744,N
ST-02,Harbor Point,North,20260315,63,,122.73,29.84271916,530,N
ST-07,Sunset Boulevard,South,09/05/2026,63,5439.8,83.92,14.9306967,635,N
ST-11,WILLOW CREEK,South,19-May-26,69,10442.1,140.47,24.78871385,764,no
ST-13,highland court,West,2026-03-31,63,"$4,676.53",75.55,34.34520689,807,N
ST-08,PALM TERRACE,South,28/04/2026,65,"$3,739.45",62.62,28.86961009,462,0
ST-12,Bayfront Commons,South,05/29/2026,60,9960.51,162.49,23.74550285,744,N
ST-10,MAGNOLIA SQUARE,South,"March 17, 2026",67,3492.7,47.84,20.99876087,358,FALSE
ST-14,Golden Valley,west,05/05/2026,58,,57.13,29.85535404,415,N
ST-15,Pinecrest Mall,WEST,2026-04-29,65,2903.93,41.34,7.455253329,866,N
ST-01,Riverside Plaza,north,20260502,71,,80.73,16.32626673,700,0
ST-04,SILVERLINE MALL,North,20260312,66,"INR 2,231",31.48,12.25921509,617,N
ST-10,Magnolia Square,South,"April 12, 2026",52,5522.98,114.91,2.03582202,801,yes
ST-09,Coral Bay Outlet,SOUTH,04/28/2026,61,"$4,768.75",84.97,20.1522684,546,TRUE
ST-11,WILLOW CREEK,South,9-Mar-26,60,2836.43,49.74,12.7159086,537,1
ST-03,Maple Junction,NORTH,2026-04-28,65,"$8,110.25",127.1,39.5631174,684,N
ST-03,Maple Junction,North,2026-04-13,77,6760.21,86.72,29.36780273,606,no
ST-02,harbor point,north,20260425,64,9892.72,152.01,21.49750293,541,Y
ST-17,SUMMIT CORNER,West,05/16/2026,67,3610.92,53.53,30.74575292,346,N
ST-05,Eastgate Center,NORTH,14-Mar-26,68,5274.5,79.47,24.43796132,519,Y
ST-16,redwood station,West,2026-03-10,42,3428.5,83.51,2.094146701,435,N
ST-02,Harbor Point,north,"March 29, 2026",77,3934.92,53.55,3.000692294,591,N
ST-14,GOLDEN VALLEY,West,16/04/2026,56,6885.38,127.44,19.36996446,303,1
ST-14,Golden Valley,WEST,2-May-26,91,12576.42,128.76,27.74305659,377,yes
ST-03,Maple Junction,north,05/10/2026,68,8487.68,112.49,36.30783614,627,N
ST-18,Ashbrook Plaza,West,6-Apr-26,60,2647.24,43.95,7.683181116,594,0
ST-15,Pinecrest Mall,West,04/14/2026,76,2831.03,34.8,33.94104785,663,0
ST-12,Bayfront Commons,South,20260417,42,13656.43,320.84,30.93910625,247,N
ST-01,RIVERSIDE PLAZA,North,10/03/2026,75,"$4,997.57",68.93,11.24935135,747,TRUE
ST-05,Eastgate Center,north,29-May-26,70,,60.06,26.1249867,532,FALSE
ST-14,Golden Valley,west,20260523,61,3603.52,62,8.04103341,710,N
ST-12,Bayfront Commons,South,20260409,54,7198.95,127.62,20.61737033,642,Y
ST-08,Palm Terrace,SOUTH,18/05/2026,66,4152.44,64.45,22.69147622,433,N
ST-03,MAPLE JUNCTION,north,05/15/2026,63,7106.3,116.3,31.32051342,899,N
ST-10,Magnolia Square,South,"May 12, 2026",48,"$2,386.81",50.7,4.361928447,452,FALSE
ST-07,Sunset Boulevard,South,20260423,71,"$12,198.56",176.6,8.402765882,608,Y
ST-05,Eastgate Center,North,20260330,61,2277.81,37.42,28.51486888,564,0
ST-15,Pinecrest Mall,WEST,2026-03-15,-74,3963.33,3751.27,21.12275048,331,N
ST-15,Pinecrest Mall,West,20260406,57,4449.09,74.7,35.43445736,318,yes
ST-07,Sunset Boulevard,South,20260318,60,"$13,004.12",222.11,33.14462708,684,no
ST-11,Willow Creek,South,9-Mar-26,60,2836.43,49.74,12.7159086,537,1
ST-11,Willow Creek,south,"March 25, 2026",56,"$4,223.97",72.11,6.471344522,733,N
ST-16,Redwood Station,WEST,13-Apr-26,91,3305.92,34.64,11.55550833,784,1
ST-11,WILLOW CREEK,South,20260529,37,"INR 4,589",129.48,24.34503301,654,N
ST-06,CEDAR CROSSING,north,"March 11, 2026",36,5645.16,162.9,10.15532645,480,no
ST-09,Coral Bay Outlet,SOUTH,04/03/2026,51,15033.05,286.14,3.002233216,41631,yes
ST-12,Bayfront Commons,South,20260416,28,8640.54,318.1,6.118846839,697,no
ST-17,Summit Corner,West,28-Apr-26,96,5201,52.94,26.37927727,639,N
ST-02,Harbor Point,north,20260424,82,2740.71,36.71,10.30469691,697,yes
ST-11,willow creek,South,28/04/2026,-48,"$4,436.22",4372.27,37.71763031,672,Y
ST-06,Cedar Crossing,North,"April 21, 2026",52,3355.37,58.55,21.76654031,371,0
ST-11,Willow Creek,south,23/03/2026,46,3126.29,71.14,2.421094852,432,N
ST-16,Redwood Station,West,20260306,36,5873.24,166.93,13.49573913,355,N
ST-09,Coral Bay Outlet,South,20-Mar-26,41,5653.95,148.09,7.045906591,718,TRUE
ST-17,Summit Corner,WEST,2026-05-01,67,"INR 7,527",108.16,22.55221731,733,Y
ST-10,magnolia square,SOUTH,"April 28, 2026",77,3261.45,44.4,16.53755179,550,TRUE
ST-09,Coral Bay Outlet,SOUTH,12/03/2026,48,"$5,065.77",105.12,30.02938986,630,no
ST-06,Cedar Crossing,north,2026-05-29,71,,56.66,13.18605889,811,0
ST-02,Harbor Point,North,27-May-26,26,"INR 4,165",157.57,12.97622657,645,yes
ST-18,Ashbrook Plaza,West,20260408,20,"$4,904.79",251.61,14.94350362,738,FALSE
ST-08,Palm Terrace,South,05/07/2026,39,5436.61,153.15,12.90101261,434,N
ST-17,Summit Corner,West,12-May-26,54,10269.02,187.19,12.40936068,424,N
ST-14,Golden Valley,west,2026-04-02,61,7054.86,120.79,38.10540845,720,0
ST-18,Ashbrook Plaza,WEST,2026-05-27,63,"$2,241.35",34.84,7.802618843,494,Y
ST-12,Bayfront Commons,South,20-Apr-26,37,10158.2,289.84,29.70192821,623,N
ST-18,Ashbrook Plaza,West,29-May-26,64,2923.85,44.32,0.6594415983,760,N
ST-01,riverside plaza,North,08/03/2026,52,5624.14,99.17,16.63229609,653,N
ST-17,Summit Corner,West,20260502,-57,10135.92,11125.69,18.28092777,701,yes
ST-08,Palm Terrace,South,07/04/2026,63,3907.94,66.64,13.08644271,635,N
ST-14,Golden Valley,West,20260522,64,"INR 3,218",47.87,13.21461924,680,no
ST-18,Ashbrook Plaza,West,2026-05-25,47,3472.66,66.7,0.8966394425,991,N
ST-04,Silverline Mall,North,27/05/2026,36,3220.29,85.92,22.45974133,604,Y
ST-11,Willow Creek,south,20260507,64,"$7,340.68",112.95,20.29402015,448,TRUE
ST-09,Coral Bay Outlet,South,05/03/2026,73,6526.95,95.49,21.77865326,317,N
ST-09,Coral Bay Outlet,South,2026-03-16,48,6813.22,145.73,16.46482201,558,Y
ST-04,SILVERLINE MALL,North,29/04/2026,64,5989.21,98.07,2.208089328,618,Y
ST-15,PINECREST MALL,WEST,05/18/2026,51,2632.35,54.61,5.364229267,431,N
ST-11,Willow Creek,South,20260510,87,"$5,945.06",73.38,36.06155634,462,Y
ST-11,Willow Creek,South,22/04/2026,45,,151.07,24.95796785,651,N
ST-14,Golden Valley,West,10-May-26,50,10036.44,186.87,23.70076702,1045,1
ST-14,golden valley,West,"April 6, 2026",41,"$8,423.23",220.02,9.648793631,379,N
ST-03,Maple Junction,North,18-May-26,59,6752.1,125.76,24.18994853,791,no
ST-12,Bayfront Commons,South,20260407,55,"INR 8,957",162.27,8.022610054,760,FALSE
ST-15,Pinecrest Mall,West,2026-03-09,63,2621.57,44.16,24.64872334,532,yes
ST-05,EASTGATE CENTER,North,"March 13, 2026",58,3387,57.52,15.68820816,652,N
ST-14,Golden Valley,West,2026-03-21,67,5627.3,77.62,10.15537634,697,0
ST-05,Eastgate Center,North,20260424,84,3761.05,46.37,4.348681587,482,TRUE
ST-02,Harbor Point,north,22/04/2026,79,"$7,495.98",102.22,26.60855862,935,1
ST-06,cedar crossing,North,20260515,55,4166.88,80.35,19.71848276,660,FALSE
ST-14,Golden Valley,West,2026-04-27,38,4273.6,116.01,5.084636456,662,no
ST-03,Maple Junction,North,2026-04-22,64,5767.48,95.6,17.50145427,663,0
ST-14,Golden Valley,west,2026-04-10,54,"INR 4,403",76.06,16.20398039,491,Y
ST-16,REDWOOD STATION,West,"April 3, 2026",65,6005.61,90.65,6.431568129,504,Y
ST-16,Redwood Station,west,20260423,40,3098.01,75.06,3.352995918,809,FALSE
ST-10,magnolia square,South,20260515,82,4751.18,58.97,0.6705108946,772,1
ST-01,Riverside Plaza,North,2026-05-19,60,11223.29,196.16,na,637,N
ST-10,Magnolia Square,South,03/05/2026,49,"INR 2,424",50.2,24.39541336,580,N
ST-12,Bayfront Commons,South,29/04/2026,61,7459.21,129.16,1.882901363,750,Y
ST-08,PALM TERRACE,SOUTH,20260411,54,"INR 7,351",127.16,13.07521337,564,0
ST-14,Golden Valley,West,05/17/2026,73,5607.19,79.21,33.56676012,534,no
ST-01,Riverside Plaza,North,27/04/2026,50,9094.58,183.01,9.936256155,617,yes
ST-02,harbor point,North,13/04/2026,52,9041.26,159.54,4.560767653,472,N
ST-11,Willow Creek,South,3-Apr-26,65,6830.02,101.96,6.25322038,467,N
ST-16,REDWOOD STATION,West,26/03/2026,25,"$6,784.27",287.1,29.38120341,662,TRUE
ST-10,Magnolia Square,SOUTH,03/14/2026,65,"$2,794.97",46.23,37.01697453,427,N
ST-06,Cedar Crossing,North,24/04/2026,92,4691.29,50.2,21.95011511,672,yes
ST-17,Summit Corner,West,03/05/2026,50,2860.34,52.79,35.36924067,620,0
ST-04,Silverline Mall,North,"May 17, 2026",60,10746.48,169.78,2.126446869,746,N
ST-05,Eastgate Center,North,"March 27, 2026",52,7307.75,144.72,8.473378458,751,1
ST-12,Bayfront Commons,South,"April 4, 2026",69,7755.32,112.58,7.657688776,510,Y
ST-10,Magnolia Square,south,2026-05-24,51,"$2,511.81",50.21,29.75487911,364,0
ST-10,Magnolia Square,south,2026-03-19,78,5868.09,81.11,3.720810281,512,N
ST-18,Ashbrook Plaza,West,03/05/2026,31,"$4,242.67",123.19,11.78920721,546,no
ST-06,Cedar Crossing,North,26/03/2026,77,"$6,535.37",78.14,5.987568979,425,FALSE
ST-13,Highland Court,West,23-Apr-26,48,"$4,204.12",80.46,22.86061153,398,yes
ST-08,Palm Terrace,South,2026-03-23,57,"INR 2,604",45.05,11.28395624,791,N
ST-02,Harbor Point,NORTH,22/05/2026,76,4010.45,50.85,4.170008651,452,TRUE
ST-01,Riverside Plaza,North,8-Apr-26,50,"INR 7,535",137.09,4.371291645,479,yes
ST-08,Palm Terrace,South,23/05/2026,60,6575.67,117.51,na,631,no
ST-02,harbor point,north,03/01/2026,94,11132.25,129.34,14.83649286,407,N
ST-18,Ashbrook Plaza,west,12/04/2026,61,"$5,545.34",83.14,0.3780821202,408,no
ST-10,Magnolia Square,SOUTH,05/05/2026,43,4604.42,109.51,14.38442223,550,FALSE
ST-13,Highland Court,West,2026-03-14,90,2721.16,29.27,19.80279434,740,N
ST-16,Redwood Station,West,2026-05-07,92,6034.47,71.89,17.78471148,389,0
ST-18,Ashbrook Plaza,West,04/29/2026,74,2749.41,37.1,9.981393325,722,yes
ST-06,Cedar Crossing,North,20260419,57,7823.44,148.64,13.97432183,703,Y
ST-04,Silverline Mall,NORTH,2026-05-08,67,3959.31,61.56,1.884996664,602,N
ST-01,Riverside Plaza,North,"March 29, 2026",79,"$3,232.29",44.52,5.937559597,911,N
ST-12,Bayfront Commons,South,05/24/2026,45,"INR 6,441",143.69,na,803,N
ST-17,Summit Corner,West,20260407,47,4299.3,84.59,13.45643498,918,N
ST-11,willow creek,South,15/04/2026,49,6071.05,111.93,24.7802622,545,no
ST-02,Harbor Point,NORTH,05/19/2026,75,"$4,606.43",55.77,1.131692226,420,TRUE
ST-11,Willow Creek,SOUTH,2026-03-13,50,3853.48,83.96,1.406944269,838,yes
ST-06,Cedar Crossing,North,04/11/2026,57,"$6,305.24",121.1,34.85412333,572,0
ST-11,Willow Creek,SOUTH,23-Apr-26,56,,61.52,28.74052907,451,0
ST-12,Bayfront Commons,South,2026-04-12,54,14220.6,271.69,7.579337434,752,1
ST-07,Sunset Boulevard,South,17/04/2026,17,7210.82,436.33,32.13928185,742,N
ST-09,Coral Bay Outlet,SOUTH,03/31/2026,43,3984.7,96.21,28.26836656,679,yes
ST-08,Palm Terrace,South,28/03/2026,50,2243.31,46.46,0.9464541414,889,0
ST-03,Maple Junction,NORTH,"April 24, 2026",37,"$7,390.84",216.89,10.19089696,645,TRUE
ST-09,Coral Bay Outlet,south,2026-03-13,56,,110.35,20.97636767,831,N
ST-14,Golden Valley,west,"March 22, 2026",67,3774.67,57.78,0.4150378345,491,N
ST-15,Pinecrest Mall,west,2026-05-06,50,3472.99,69.6,2.744392709,562,Y
ST-11,Willow Creek,South,04/04/2026,76,11006.32,146.82,9.192833317,527,N
ST-12,Bayfront Commons,South,15-May-26,44,,179.64,35.72057983,665,Y
ST-02,HARBOR POINT,north,20260319,50,8461.79,172.97,24.94185479,505,Y
ST-16,Redwood Station,WEST,03/03/2026,67,"INR 7,308",103.09,250,877,N
ST-07,Sunset Boulevard,south,"March 29, 2026",11,6963.71,675.34,19.8537636,622,0
ST-10,Magnolia Square,South,2026-05-20,59,2010.67,31.44,16.62224017,482,yes
ST-11,willow creek,South,"April 17, 2026",72,6786.01,92.68,21.56918703,481,N
ST-12,Bayfront Commons,South,04/28/2026,-63,12926.16,13822.79,30.54181063,408,N
ST-13,Highland Court,West,2026-03-15,51,8666.8,179.9,29.4304436,609,Y
ST-10,Magnolia Square,South,20260514,60,"$7,632.83",137.91,9.014270705,629,Y
ST-16,redwood station,West,17-Mar-26,65,7961.77,126.97,27.02758034,636,no
ST-10,Magnolia Square,south,20260410,69,9273.26,128.3,19.04437728,640,TRUE
ST-09,Coral Bay Outlet,South,15/03/2026,76,"INR 17,732",218.1,5.897534184,39530,N
ST-08,Palm Terrace,South,2026-05-27,36,3855.46,105.45,18.28365486,319,no
ST-06,Cedar Crossing,north,05/03/2026,60,3272.26,59.73,22.03151025,785,Y
ST-03,maple junction,North,05/24/2026,45,5038.9,113.81,8.040645947,363,N
ST-01,RIVERSIDE PLAZA,North,15-May-26,52,4008.14,71.15,24.78277025,793,1
ST-05,eastgate center,North,05/24/2026,75,"INR 2,797",34.65,3.168782043,680,N
ST-05,Eastgate Center,North,"April 5, 2026",65,8832.93,125.51,37.77238958,603,0
ST-02,HARBOR POINT,north,20260526,54,"$2,878.35",51.87,27.89129184,609,0
ST-12,Bayfront Commons,south,22-Apr-26,68,8524.78,122.69,20.81316995,389,FALSE
ST-16,Redwood Station,WEST,"May 6, 2026",61,,125.94,19.52704693,507,Y
ST-16,REDWOOD STATION,WEST,20260509,67,3057.65,43.86,2.426477373,603,Y
ST-13,Highland Court,West,8-Apr-26,50,8932.82,182.26,25.10218731,616,0
ST-07,Sunset Boulevard,South,2026-04-25,67,"$4,668.24",74.72,7.011415181,637,N
ST-01,Riverside Plaza,North,05/01/2026,63,6369.6,109.04,29.98474476,730,TRUE
ST-10,Magnolia Square,South,"May 2, 2026",52,4114.17,75.54,20.03403185,502,Y
ST-14,GOLDEN VALLEY,West,2026-04-09,39,"INR 5,788",163.04,13.83455351,335,0
ST-17,Summit Corner,West,05/24/2026,37,4656.32,116.07,19.79618329,645,N
ST-04,Silverline Mall,North,9-Mar-26,57,"$2,849.86",54.38,25.54364785,717,N
ST-01,Riverside Plaza,North,04/06/2026,46,3489.3,79.82,36.13311488,439,N
ST-08,Palm Terrace,South,04/02/2026,58,2009.01,37.38,24.36743815,380,no
ST-17,SUMMIT CORNER,West,28-Mar-26,65,12487.94,178.35,37.93762248,640,no
ST-16,Redwood Station,West,20260329,37,"INR 2,532",67.46,18.42472096,442,1
ST-11,willow creek,South,17/05/2026,52,7242.82,139.69,32.94491553,614,N
ST-09,Coral Bay Outlet,south,20260319,69,6699.05,88.39,-15,477,yes
ST-03,Maple Junction,NORTH,03/12/2026,44,8085.69,184.03,37.48060004,635,Y
ST-11,Willow Creek,south,20/03/2026,98,4502.07,42.36,1.080479827,739,0
ST-06,Cedar Crossing,NORTH,"March 7, 2026",70,2779.56,42.91,1.12210225,233,N
ST-08,PALM TERRACE,south,04/15/2026,30,"$3,248.45",100.97,20.33613826,726,yes
ST-09,Coral Bay Outlet,south,10/04/2026,60,8449.95,140.18,11.02116144,627,0
ST-17,Summit Corner,WEST,20260329,54,6420.37,112.81,15.1549759,594,yes
ST-09,Coral Bay Outlet,South,09/03/2026,59,5119.17,88.99,6.103024582,982,N
ST-05,eastgate center,North,04/22/2026,67,2038.89,27.87,8.867299609,686,N
ST-13,highland court,West,19/03/2026,53,5207.78,102.07,26.049253,731,Y
ST-10,Magnolia Square,South,16/03/2026,31,"$7,030.40",227.76,4.931020735,682,N
ST-07,Sunset Boulevard,South,2026-05-16,60,10377.16,178.59,28.29530655,704,Y
ST-02,HARBOR POINT,North,25/03/2026,54,3899.15,65.92,2.197399568,659,0
ST-05,Eastgate Center,North,27/04/2026,57,5007.58,84.5,38.99037334,541,0
ST-18,ASHBROOK PLAZA,WEST,03/19/2026,81,1248.74,16.14,30.55123259,604,N
ST-11,Willow Creek,South,20260509,61,6670.09,102.22,1.297389594,665,N
ST-07,Sunset Boulevard,South,"May 4, 2026",68,"INR 9,294",126.54,37.0276575,413,yes
ST-18,Ashbrook Plaza,WEST,"March 25, 2026",47,3025.33,70.48,26.72444308,622,no
ST-01,Riverside Plaza,North,05/29/2026,76,6757.01,91.35,2.033338478,511,Y
ST-10,Magnolia Square,South,"April 8, 2026",46,"INR 4,207",82.46,3.373464933,681,TRUE
ST-14,Golden Valley,West,06/05/2026,52,3747.54,78.24,6.47334325,545,no
ST-18,Ashbrook Plaza,West,24/03/2026,62,3646.08,53.95,39.90949415,654,yes
ST-09,CORAL BAY OUTLET,south,3-Apr-26,57,4494.56,74.79,35.43581038,592,no
ST-06,Cedar Crossing,North,"April 18, 2026",43,9093.86,210.96,6.278617246,812,N
ST-01,Riverside Plaza,North,"March 12, 2026",79,"$4,801.61",63.78,10.49842064,858,N
ST-05,Eastgate Center,North,04/06/2026,43,7962.28,202.2,32.82943146,883,N
ST-04,Silverline Mall,North,2026-03-15,88,3800.86,43.56,10.69330858,535,N
ST-12,Bayfront Commons,South,2026-05-16,69,8810.9,134.71,38.6311355,569,1
ST-08,Palm Terrace,South,20260430,58,3097.96,52,3.533632796,533,no
ST-15,Pinecrest Mall,West,2026-05-09,74,4114.9,55.33,35.43239833,638,N
ST-17,SUMMIT CORNER,West,"May 21, 2026",56,"INR 5,967",116.46,38.65709346,638,N
ST-08,Palm Terrace,SOUTH,"April 29, 2026",55,"INR 3,152",55.45,9.538527955,567,N
ST-10,Magnolia Square,South,11/04/2026,68,6910.64,103.6,38.97896268,705,0
ST-02,Harbor Point,North,09/05/2026,65,8053.06,131.3,26.58318838,706,yes
ST-10,Magnolia Square,South,25/05/2026,74,3510.73,42.73,21.69489153,756,0
ST-15,Pinecrest Mall,West,2026-03-24,53,"$3,067.78",58.34,38.62515189,535,FALSE
ST-03,MAPLE JUNCTION,North,17/05/2026,75,5834.91,82.57,34.49913468,285,N
ST-04,silverline mall,North,05/05/2026,59,"$2,848.34",52.42,14.55387124,752,0
ST-17,SUMMIT CORNER,West,20260525,43,8789.57,201.6,5.881098072,530,TRUE
ST-12,Bayfront Commons,South,2026-04-19,55,14314.11,285.99,8.102648116,800,N
ST-06,Cedar Crossing,North,5-May-26,74,5391.42,77.11,5.823905531,241,N
ST-12,Bayfront Commons,South,26/03/2026,69,"INR 7,538",103.68,30.55750913,620,Y
ST-09,Coral Bay Outlet,South,2026-04-18,46,"$5,989.26",127.76,13.59444383,545,TRUE
ST-16,REDWOOD STATION,West,20260514,65,"$7,245.18",122.16,38.57002678,612,FALSE
ST-09,Coral Bay Outlet,South,"April 11, 2026",79,3745.12,43.59,250,670,1
ST-14,Golden Valley,West,03/20/2026,48,3554.13,72.22,32.03796376,587,0
ST-18,Ashbrook Plaza,West,20260522,69,"$3,502.02",52.13,36.82504013,463,0
ST-06,Cedar Crossing,North,11/05/2026,63,"$7,011.49",107.82,8.318882792,675,N
ST-01,Riverside Plaza,North,03/23/2026,72,7996.25,116.89,10.82139764,657,TRUE
ST-04,Silverline Mall,North,05/26/2026,54,"$2,974.88",56.58,24.94115017,980,1
ST-16,Redwood Station,West,25/03/2026,54,5132.51,98.1,36.83924537,714,N
ST-04,Silverline Mall,North,10/05/2026,45,2363.08,55.5,15.0223857,507,N
ST-05,EASTGATE CENTER,North,05/11/2026,67,2856.11,42.2,22.82890772,418,N
ST-06,cedar crossing,North,20260324,58,,134.21,24.51493956,1083,N
ST-03,Maple Junction,North,"April 7, 2026",60,4278.26,67.69,7.958268464,368,no
ST-11,Willow Creek,SOUTH,20260312,47,4665.13,99.27,22.470538,608,N
ST-15,pinecrest mall,WEST,20260415,66,4837.67,73.06,14.24800245,739,no
ST-12,Bayfront Commons,South,03/22/2026,69,8532.27,127.23,22.36586964,444,0
ST-18,Ashbrook Plaza,West,20260422,62,"$3,162.77",49.7,39.11332043,673,1
ST-02,Harbor Point,North,04/03/2026,28,12008.83,423.64,12.11858515,492,N
ST-12,Bayfront Commons,South,"March 19, 2026",63,6541.68,110.42,29.02529161,492,0
ST-12,Bayfront Commons,South,20260520,60,9093.5,148.32,23.32527255,723,0
ST-13,Highland Court,West,13/03/2026,58,6504.88,107.74,39.60627975,408,FALSE
ST-08,palm terrace,south,20260506,54,2437.74,46.98,17.244502,364,no
ST-17,Summit Corner,West,"March 17, 2026",72,5720.1,73.22,8.612545034,281,0
ST-12,Bayfront Commons,South,7-Mar-26,75,10542.64,151.3,15.99276733,414,no
ST-02,Harbor Point,North,"May 3, 2026",58,7358.86,138.8,6.917092311,931,0
ST-13,Highland Court,West,20-Mar-26,49,5395.8,111.1,8.214287308,518,N
ST-16,Redwood Station,West,25/04/2026,60,2786.15,51.05,4.471361275,516,0
ST-11,WILLOW CREEK,SOUTH,20260312,47,4665.13,99.27,22.470538,608,N
ST-09,Coral Bay Outlet,South,20260509,62,5561.65,87.58,1.404216969,368,yes
ST-07,Sunset Boulevard,South,10/04/2026,32,3748.86,127.68,26.44842316,449,0
ST-08,Palm Terrace,South,13-May-26,46,2543.37,55.01,250,351,N
ST-16,Redwood Station,WEST,"March 11, 2026",85,7603.81,81.58,na,553,no
ST-06,Cedar Crossing,North,"April 7, 2026",59,"INR 4,478",69.86,13.56560028,521,no
ST-07,SUNSET BOULEVARD,South,20260320,75,10575.6,154.88,19.05609142,758,0
ST-13,HIGHLAND COURT,West,20260501,62,7395.73,127.13,27.28825182,621,N
ST-13,Highland Court,West,9-Apr-26,86,,64.11,39.83078493,658,Y
ST-09,Coral Bay Outlet,south,"May 21, 2026",54,"$5,910.82",103.51,20.56143592,41562,0
ST-06,Cedar Crossing,North,02/05/2026,58,4190.73,74.87,11.17462372,387,N
ST-08,palm terrace,South,"March 4, 2026",57,5175.31,95.79,na,679,1
ST-14,Golden Valley,WEST,29-Mar-26,81,3244.46,38.37,5.722884696,470,yes
ST-17,SUMMIT CORNER,West,2026-03-13,52,5741.27,107.24,na,450,N
ST-13,Highland Court,West,2026-05-10,68,7920.33,121.44,7.298099912,685,N
ST-09,Coral Bay Outlet,south,10/05/2026,47,5333.43,121.1,21.74708495,660,1
ST-02,Harbor Point,North,20260327,81,"INR 5,372",67.78,31.06593744,482,0
ST-09,Coral Bay Outlet,South,"March 21, 2026",45,5628.1,126.26,30.83156956,505,N
ST-13,Highland Court,West,2026-03-02,81,3348.08,40.81,39.62022727,652,0
ST-10,Magnolia Square,South,20260321,57,5219.3,95.29,22.43843662,705,no
ST-02,harbor point,NORTH,"March 30, 2026",53,9161.84,168.65,34.06888731,614,0
ST-08,PALM TERRACE,SOUTH,27-Mar-26,67,3464.57,47.16,11.66537426,637,FALSE
ST-18,Ashbrook Plaza,West,"March 16, 2026",51,"$2,404.73",48.06,26.42200332,581,yes
ST-08,Palm Terrace,South,03/06/2026,55,"$5,000.68",95.93,20.74047175,479,yes
ST-05,Eastgate Center,North,10-Mar-26,60,"$2,823.19",42.97,-15,705,N
ST-03,maple junction,north,28-May-26,46,6853.87,144.06,5.959112967,726,N
ST-08,Palm Terrace,South,26/03/2026,41,"INR 7,333",170.31,39.82505846,744,yes
ST-11,Willow Creek,South,04/05/2026,65,7526.22,122.17,4.265766502,443,N
ST-10,Magnolia Square,South,"March 13, 2026",31,3059.8,96.37,13.33519895,293,N
ST-10,Magnolia Square,South,20260426,37,5073.14,124.73,25.65353898,672,0
ST-01,riverside plaza,North,16/04/2026,57,6117.96,98.97,24.80597147,321,Y
ST-18,Ashbrook Plaza,WEST,05/23/2026,61,2006.02,30.86,10.83807771,675,yes
ST-12,BAYFRONT COMMONS,South,03/02/2026,64,"INR 4,702",76.65,31.7320814,611,no
ST-10,Magnolia Square,South,6-May-26,60,"$5,294.65",80.36,16.92638739,651,no
ST-09,Coral Bay Outlet,South,23/04/2026,81,13959.26,172.87,1.978796563,661,N
ST-11,WILLOW CREEK,SOUTH,14/03/2026,24,4353.11,167.17,26.71362909,421,Y
ST-01,Riverside Plaza,North,03/05/2026,71,4613.02,69.56,9.357579435,703,0
ST-12,bayfront commons,South,14/03/2026,75,14645.79,183.88,25.0660093,787,1
ST-16,Redwood Station,West,27/04/2026,80,4687.11,57.13,11.98250258,809,no
ST-03,MAPLE JUNCTION,North,05/23/2026,73,4810.41,60.87,20.48167734,876,N
ST-15,Pinecrest Mall,west,18-Mar-26,47,2880.33,61.8,37.26213499,339,Y
ST-17,summit corner,WEST,20260416,50,"$4,238.95",83.24,18.49137496,404,0
ST-05,Eastgate Center,North,2026-05-23,66,"$4,947.21",77.29,19.16257458,507,Y
ST-12,Bayfront Commons,south,"March 13, 2026",66,11928.39,178.24,14.48467116,418,yes
ST-12,Bayfront Commons,south,2026-05-27,92,6678,70.85,19.17376242,603,N
ST-10,MAGNOLIA SQUARE,South,28-Mar-26,62,2141.5,34.6,2.158929267,691,N
ST-17,Summit Corner,West,15/03/2026,64,"$4,129.43",67.78,39.27081892,717,N
ST-04,SILVERLINE MALL,north,20260404,38,6335.75,157.58,16.86754219,542,1
ST-18,Ashbrook Plaza,West,2026-04-20,78,3583.76,41.57,21.92310151,768,0
ST-04,Silverline Mall,NORTH,04/13/2026,59,"INR 3,258",55.7,10.29218618,504,Y
ST-02,Harbor Point,North,04/29/2026,55,4442.23,78.72,37.76574588,754,no
ST-13,Highland Court,West,"May 8, 2026",62,7501.43,119.67,32.47759515,709,1
ST-14,Golden Valley,West,04/13/2026,80,"INR 2,700",30.74,na,635,no
ST-07,Sunset Boulevard,South,"April 4, 2026",57,4164.09,77.67,10.49268709,514,TRUE
ST-01,Riverside Plaza,NORTH,2026-04-20,60,3755.67,65.42,22.67751181,632,Y
ST-17,Summit Corner,West,2026-03-31,76,4533.73,57.63,2.55092526,603,0
ST-09,Coral Bay Outlet,South,2026-03-07,69,6521.05,93.35,36.91539031,579,1
ST-10,Magnolia Square,South,20260324,85,3778.91,47.03,32.28798595,412,0
ST-13,Highland Court,West,20260405,61,"INR 2,441",41.72,38.66802572,777,TRUE
ST-13,Highland Court,west,20260526,65,"INR 5,321",77.44,1.682495891,780,0
ST-06,Cedar Crossing,North,2026-03-21,79,4574.84,52.47,5.317724131,646,N
